user_id,question_id,Probability,TradeWeightBasedonCreationTime,UserweightBasedOnPastAccuracy,settled_value
3762,728,0.26870057,0.009999952,0.43992823,0
2150,716,0.52135575,0.012742376,0.630127974,0
2359,677,0.07652787,0.16292557,0.78245877,0
2150,203,0.43288592,0.210703271,0.76275998,1
2150,452,0.76594335,0.031960968,0.66354762,1
2150,529,0.72571987,0.025951211,0.2514438,0
3760,728,0.24486163,0.009999952,0.75513837,0
2075,728,0.37999997,0.009999952,0.794666665,0
2150,232,0.30932397,0.115848083,0.671279199,1
2150,410,0.2432949,0.04750454,0.7473669,0
2150,357,0.20654397,0.0509327,0.57972834,1
2150,426,0.40420717,0.041941629,0.630127974,1
2150,419,0.36256906,0.040264169,0.65932314,0
2150,345,0.45672047,0.051841709,0.553100088,0
2150,220,0.38385922,0.064649657,0.721643794,0
2150,425,0.5160852,0.039295538,0.692859683,0
2150,84,0.3014086,0.10054881,0.76275998,0
2150,102,0.45220777,0.10054881,0.79049827,0
2150,154,0.5356311,0.076539509,0.680527607,1
2150,190,0.611244,0.066753694,0.680527607,1
2150,128,0.047524787,0.088678399,0.66203079,0
2150,355,0.26821488,0.045747463,0.57972834,1
2150,445,0.5871566,0.035107289,0.57972834,1
2150,359,0.12851241,0.044677282,0.57972834,0
2150,376,0.40201312,0.040869649,0.7473669,0
2150,255,0.3988169,0.094203702,0.630127974,1
2150,352,0.68461233,0.042561241,0.76275998,1
2150,447,0.5698332,0.031845845,0.7473669,1
2150,5,0.55931824,0.17993866,0.526471837,0
2359,672,0.48982087,0.359241572,0.676632996,0
2150,346,0.72408646,0.063297525,0.553100088,1
2150,465,0.5714428,0.044661339,0.703461916,1
2150,224,0.2026842,0.064868877,0.692859683,0
2150,347,0.3893199,0.051841709,0.553100088,0
2150,145,0.18635978,0.079165579,0.66203079,0
2150,191,0.87704736,0.066226015,0.680527607,0
2150,192,0.6004967,0.066226015,0.680527607,0
2150,195,0.42921227,0.066226015,0.680527607,0
2150,205,0.2721156,0.065173983,0.76275998,0
2150,416,0.22261707,0.039108608,0.65932314,0
2150,404,0.7773829,0.034620823,0.57972834,1
2150,360,0.3859663,0.037883652,0.57972834,0
45,375,0.97,0.828262337,0.815792934,1
2150,196,0.4618118,0.12285148,0.680527607,1
2150,361,0.6278862,0.060743536,0.57972834,1
2150,193,0.35218093,0.066226015,0.680527607,1
2150,420,0.344864,0.031302198,0.57972834,1
2150,129,0.099944785,0.105378132,0.57972834,1
2285,704,0.4251218,0.024346266,0.618020598,0
2150,326,0.41723147,0.05416135,0.82396302,0
2150,386,0.07389976,0.044962718,0.7473669,0
2150,451,0.43251115,0.037532525,0.680527607,0
2150,468,0.42357403,0.036231062,0.723034268,0
2150,469,0.4584566,0.036231062,0.723034268,0
2150,76,0.45622358,0.101695666,0.76275998,0
2150,103,0.6483947,0.10054881,0.79049827,0
2150,179,0.17278486,0.069408189,0.66203079,0
2150,213,0.38869148,0.065173983,0.57972834,0
2150,428,0.4526843,0.039295538,0.680527607,0
2150,459,0.15285194,0.036231062,0.726396225,0
2150,194,0.36713052,0.065860945,0.680527607,0
2150,422,0.41645592,0.037520108,0.57972834,0
2150,358,0.41797662,0.044677282,0.57972834,0
2150,199,0.24893032,0.059056719,0.932300917,0
2150,559,0.3920467,0.02478698,0.65932314,0
2150,188,0.2518143,0.046748081,0.776629125,0
2150,130,0.5481546,0.053769509,0.680527607,1
2285,563,0.031067148,0.438144861,0.45648137,0
2285,489,0.71309,0.193562526,0.82570972,1
2285,523,0.6772777,0.177774122,0.82570972,1
45,375,0.96,0.828262337,0.815792934,1
2285,160,0.976472,0.81817054,0.648197522,1
2285,408,0.15037201,0.534532535,0.746911225,0
2285,331,0.60053533,0.44349275,0.570653894,1
2285,423,0.49268326,0.362634747,0.570653894,1
2285,515,0.5875138,0.177774122,0.82570972,1
2285,185,0.009574599,0.335858577,0.648197522,0
3762,728,0.56007177,0.009999952,0.43992823,0
2285,507,0.5226777,0.062117315,0.67865681,1
2285,434,0.06308551,0.517733007,0.8310129,0
2285,490,0.37257674,0.193562526,0.82570972,0
2285,509,0.39505097,0.180511568,0.671362932,0
2285,462,0.5529818,0.16912876,0.65057124,1
2359,373,0.30157006,0.206505071,0.712421265,0
2075,728,0.41999996,0.009999952,0.794666665,0
8934,389,0.06055433,0.156280581,0.764084185,0
2359,707,0.057771727,0.09997414,0.78245877,0
2285,501,0.60083956,0.185235335,0.82570972,0
2359,408,0.14557819,0.534532535,0.712421265,0
2359,185,0.00962862,0.335858577,0.642594419,0
3765,728,0.42,0.009999952,0.58,0
2359,160,0.9819815,0.81817054,0.642594419,1
2359,423,0.4898209,0.362634747,0.571223321,1
2359,507,0.51998454,0.062117315,0.677663325,1
8920,389,0.08620688,0.156280581,0.7276491,0
2285,154,0.5371985,0.076539509,0.648197522,1
2359,700,0.49926823,0.251098705,0.676632996,0
2359,434,0.057799198,0.517733007,0.70201163,0
2285,500,0.516129,0.185235335,0.82570972,1
10431,404,0.4425858,0.34132942,0.521825932,1
3767,728,0.42,0.009999952,0.58,0
3768,728,0.387,0.009999952,0.613,0
2285,485,0.5896613,0.193562526,0.82570972,1
2285,493,0.5863386,0.188019252,0.82570972,1
2285,460,0.71097666,0.16543295,0.65057124,1
2285,674,0.76776767,0.022091485,0.671362932,0
2285,687,0.16051668,0.017955982,0.748536326,0
2285,716,0.5187082,0.012742376,0.609425708,0
2285,669,0.4203341,0.020689747,0.648197522,0
10431,190,0.49630368,0.607351615,0.62235527,1
2285,189,0.51356626,0.066753694,0.789947799,0
2285,226,0.57282394,0.062738731,0.82570972,1
1607,375,0.6140005,0.012948896,0.85,1
2285,524,0.4670663,0.177774122,0.82570972,1
2285,361,0.6261323,0.060743536,0.570653894,1
2285,425,0.51586276,0.039295538,0.644691765,0
2285,693,0.42481017,0.013768085,0.82570972,0
2285,517,0.36686125,0.177774122,0.82570972,1
3769,728,0.387,0.009999952,0.613,0
3771,728,0.39549997,0.009999952,0.60450003,0
10431,172,0.51750004,0.612590708,0.62235527,0
2285,190,0.60918087,0.066753694,0.648197522,1
2285,195,0.42813405,0.066226015,0.648197522,0
2285,417,0.29673108,0.039108608,0.618020598,0
2285,457,0.43630138,0.204543981,0.82570972,1
2285,476,0.3288609,0.199071379,0.82570972,0
2285,494,0.35468802,0.188019252,0.82570972,1
2285,471,0.39436248,0.194088711,0.82570972,0
2285,488,0.65878904,0.193562526,0.82570972,1
2285,202,0.16051668,0.343361191,0.82570972,0
2285,127,0.07583923,0.278159473,0.67865681,0
2285,385,0.41220152,0.098777987,0.746911225,1
2285,728,0.49889177,0.012022357,0.712774405,0
2285,401,0.39383078,0.085613985,0.63310906,0
2285,398,0.42220128,0.085613985,0.63310906,0
2285,658,0.54714835,0.068115112,0.71806114,0
10431,352,0.37026814,0.405640429,0.608453234,1
2285,403,0.40458518,0.034620823,0.570653894,1
2285,649,0.6352103,0.019370849,0.644691765,1
2285,374,0.34756526,0.053698424,0.746911225,0
2285,659,0.22575325,0.017835355,0.748536326,0
2285,451,0.43105128,0.037532525,0.648197522,0
2285,145,0.18863262,0.079165579,0.8310129,0
176,76,0.14,0.694678428,0.949999999,0
2285,102,0.45084423,0.10054881,0.754185877,0
2285,191,0.8747113,0.066226015,0.648197522,0
2285,192,0.59846985,0.066226015,0.648197522,0
2285,428,0.45115638,0.039295538,0.648197522,0
10431,188,0.295,0.281047931,0.656726612,0
2285,375,0.7180642,0.030884787,0.746911225,1
2285,188,0.2539043,0.046748081,0.789947799,0
2113,375,0.73490155,0.024133086,0.594999835,1
2285,357,0.20596701,0.0509327,0.570653894,1
2285,705,0.3890203,0.013059574,0.618020598,0
2285,345,0.4551789,0.051841709,0.566509367,0
1337,16,0.7044353,0.094567788,0.623467915,0
2285,220,0.38256356,0.064649657,0.736953621,0
2285,583,0.19949761,0.024569535,0.618020598,0
2285,213,0.3877151,0.065173983,0.570653894,0
2285,459,0.15521841,0.036231062,0.671362932,0
2285,355,0.26730958,0.045747463,0.570653894,1
2285,358,0.41656584,0.044677282,0.570653894,0
2285,448,0.55787534,0.027108758,0.561314456,0
296,188,0.20000002,0.281047931,0.814156559,0
2062,375,0.76000005,0.024133086,0.63353601,1
2285,5,0.56108737,0.17993866,0.56236484,0
2285,469,0.45717597,0.036231062,0.563922151,0
5122,737,0.38000005,0.028415747,0.679841547,0
10431,205,0.2988925,0.604679948,0.608453234,0
10431,213,0.46695438,0.604679948,0.521825932,0
296,189,0.15999998,0.607351615,0.814156559,0
10431,422,0.70324683,0.481124298,0.521825932,0
2134,354,0.043241784,0.079596808,0.542113838,0
2285,196,0.46052182,0.12285148,0.648197522,1
2285,447,0.5682414,0.031845845,0.746911225,1
2285,418,0.122609146,0.040264169,0.671362932,0
2285,347,0.3882324,0.051841709,0.566509367,0
2285,76,0.45494914,0.101695666,0.82570972,0
2285,84,0.3003913,0.10054881,0.82570972,0
2285,103,0.6463902,0.10054881,0.754185877,0
2285,172,0.31000158,0.069942217,0.648197522,0
2285,179,0.17557697,0.069408189,0.8310129,0
2285,416,0.2219952,0.039108608,0.618020598,0
2285,128,0.06523107,0.088678399,0.8310129,0
2285,194,0.3688984,0.065860945,0.648197522,0
2285,422,0.41529256,0.037520108,0.570653894,0
2285,199,0.25102836,0.059056719,0.65057124,0
2285,404,0.77800477,0.034620823,0.570653894,1
2285,452,0.76335806,0.031960968,0.65878256,1
2285,360,0.38768157,0.037883652,0.570653894,0
2285,343,0.5717231,0.039259367,0.570653894,1
2299,375,0.6042623,0.030524116,0.86999997,1
2285,529,0.726821,0.025951211,0.34052324,0
2285,352,0.68549335,0.042561241,0.82570972,1
2285,420,0.34390062,0.031302198,0.570653894,1
367,687,0.124793425,0.017955982,0.880960222,0
2285,407,0.30032325,0.074551697,0.736953621,1
2285,405,0.5849824,0.048366382,0.570653894,1
2285,129,0.19667816,0.152311925,0.570653894,1
2285,229,0.4001742,0.065238591,0.82570972,0
2285,426,0.40284285,0.041941629,0.609425708,1
85,16,0.58,0.023286847,0.763863639,0
2285,231,0.5403218,0.064698005,0.566509367,0
2285,326,0.41582322,0.05416135,0.67865681,0
2285,224,0.20200008,0.064868877,0.644691765,0
2285,468,0.4223908,0.036231062,0.563922151,0
2285,425,0.51464355,0.039295538,0.644691765,0
2285,204,0.51567554,0.065173983,0.77188543,0
2285,205,0.27119714,0.065173983,0.82570972,0
2285,445,0.58551645,0.035107289,0.570653894,1
2285,359,0.13094683,0.044677282,0.570653894,0
2285,376,0.4006562,0.040869649,0.746911225,0
5282,375,0.69999987,0.030524116,0.86,1
2075,728,0.496,0.012022357,0.794666665,0
6624,672,0.95,0.359241572,0.905000004,0
45,700,0.84999996,0.251098705,0.837541475,0
6624,160,0.99,0.81817054,0.860000008,1
6624,698,0.95,0.735291081,0.905000004,1
45,128,0.059999995,0.088678399,0.654999995,0
6593,375,0.7638501,0.030524116,0.7638501,1
6624,728,0.6,0.012022357,0.67500002,0
5282,728,0.5,0.012022357,0.931916667,0
2299,354,0.10000001,0.112045677,0.640161542,0
45,338,0.45000005,0.035933327,0.904000002,0
6624,700,0.95,0.251098705,0.905000004,0
101,375,0.8526775,0.031992571,0.875099233,1
296,672,0.7,0.359241572,0.836630228,0
296,700,0.39000002,0.316106994,0.836630228,0
5282,375,0.79999995,0.031992571,0.86,1
3772,728,0.27365032,0.009999952,0.72634968,0
6624,687,0.049999997,0.017955982,0.827999997,0
2299,702,0.039999995,0.024063281,0.616666675,0
10431,220,0.36395636,0.603781507,0.615404252,0
6635,358,0.40828297,0.044677282,0.59171703,0
296,700,0.93,0.251098705,0.836630228,0
59,672,0.75000006,0.426042557,0.770925928,0
296,672,0.71999997,0.426042557,0.836630228,0
2299,700,0.84000003,0.251098705,0.687091379,0
176,698,0.97999996,0.999490814,0.834700135,1
4769,698,0.99,0.999490814,0.759458834,1
296,672,0.69,0.426042557,0.836630228,0
176,672,0.59999996,0.426042557,0.834700135,0
2075,16,0.29,0.765352706,0.629333338,0
296,687,0.08,0.017955982,0.826089473,0
6624,408,0.050000023,0.534532535,0.793333319,0
3774,728,0.23882517,0.009999952,0.76117483,0
6624,434,0.050000004,0.542640121,0.950000017,0
4769,375,0.7799998,0.042912808,0.879999975,1
6644,693,0.5624051,0.014064744,0.40629748,0
6624,507,0.6,0.063735985,0.4,1
45,375,0.70000035,0.044452017,0.815792934,1
59,672,0.59999996,0.426042557,0.770925928,0
5282,728,0.50000006,0.012022357,0.931916667,0
176,699,0.9499999,0.735291081,0.834700135,1
8986,789,0.55805826,0.009999965,0.55805826,1
2315,718,0.74999994,0.011562602,0.665880768,0
10431,360,0.2188685,0.303346803,0.521825932,0
4769,672,0.74,0.426042557,0.759458834,0
176,672,0.75,0.426042557,0.834700135,0
2283,672,0.94814897,0.426042557,0.734417505,0
176,672,0.66999996,0.426042557,0.834700135,0
176,672,0.29999998,0.426042557,0.834700135,0
5122,700,0.6999999,0.316106994,0.756954846,0
5282,700,0.1,0.316106994,0.880460529,0
45,375,0.71999997,0.05058341,0.815792934,1
296,552,0.07,0.266116351,0.895000005,0
4769,699,0.99,0.999490814,0.759458834,1
5122,375,0.6600001,0.05962512,0.82499999,1
2075,687,0.1,0.017955982,0.718000001,0
2075,670,0.59,0.015983858,0.750166664,0
10431,426,0.5163116,0.666785161,0.572090601,1
4769,700,0.40000013,0.316106994,0.759458834,0
176,700,0.6000001,0.316106994,0.834700135,0
296,700,0.5799999,0.316106994,0.836630228,0
2075,700,0.11000001,0.316106994,0.690666663,0
296,700,0.19,0.316106994,0.836630228,0
5282,700,0.05,0.316106994,0.880460529,0
2075,700,0.08999999,0.316106994,0.690666663,0
2075,699,0.28,0.009999682,0.690666663,1
2075,677,0.11764707,0.187322104,0.80000001,0
5282,728,0.5,0.012022357,0.931916667,0
6624,728,0.58,0.012588893,0.67500002,0
5282,728,0.50000006,0.012588893,0.931916667,0
2075,674,0.79,0.022941227,0.635999992,0
4769,687,0.060000002,0.018670527,0.706643847,0
2075,707,0.040000003,0.121119026,0.80000001,0
6624,670,0.6,0.015983858,0.630000004,0
2075,700,0.07,0.316106994,0.690666663,0
4769,707,0.04,0.121119026,0.665287705,0
6644,733,0.62499994,0.009999975,0.40629748,0
6645,733,0.7250001,0.009999975,0.2749999,0
6624,373,0.27999997,0.213121827,0.793333319,0
6624,728,0.6,0.012588893,0.67500002,0
5282,728,0.5,0.012588893,0.931916667,0
3772,728,0.27365032,0.009999952,0.72634968,0
6624,670,0.6,0.015983858,0.630000004,0
296,670,0.58,0.015983858,0.879030647,0
296,102,0.5200001,0.101704273,0.861333335,0
5282,718,0.72,0.011562602,0.752001578,0
2075,719,0.55,0.011562602,0.698177392,0
821,189,0.55,0.067658544,0.703542907,0
5282,728,0.5,0.012022357,0.931916667,0
3775,728,0.26891205,0.009999952,0.992000002,0
3776,728,0.23645602,0.009999952,0.76354398,0
6624,674,0.8,0.022941227,0.95,0
6644,447,0.6341207,0.032304522,0.6341207,1
10431,469,0.6980763,0.542733231,0.404253977,0
4769,698,0.8,0.735291081,0.759458834,1
6643,733,0.56,0.009999975,0.44,0
5122,738,0.36224484,0.134302109,0.658053689,0
296,687,0.06,0.018670527,0.826089473,0
2283,700,0.04148641,0.316106994,0.734417505,0
9685,375,0.78000003,0.05962512,0.6100001,1
6624,733,0.7,0.009999975,0.705999993,0
6624,707,0.019999996,0.121119026,0.705999993,0
5282,728,0.49999997,0.012588893,0.931916667,0
6624,719,0.6,0.011562602,0.750000004,0
821,102,0.47000003,0.101704273,0.739942963,0
821,189,0.53,0.067658544,0.703542907,0
372,719,0.49999997,0.011562602,0.767259804,0
821,408,0.12000002,0.584527663,0.61333333,0
6624,674,0.8,0.022941227,0.95,0
4769,733,0.69999987,0.009999975,0.665287705,0
2075,728,0.496,0.012022357,0.794666665,0
2075,707,0.06,0.121119026,0.80000001,0
2075,728,0.496,0.012588893,0.794666665,0
4769,410,0.5,0.04834359,0.879999975,0
6650,733,0.5091169,0.009999975,0.4908831,0
2075,707,0.05999999,0.121119026,0.80000001,0
4769,434,0.04,0.542640121,0.844999995,0
6624,670,0.6,0.015983858,0.630000004,0
2075,670,0.58,0.015983858,0.750166664,0
2299,127,0.047130812,0.455572344,0.99,0
2075,728,0.496,0.012588893,0.794666665,0
5282,728,0.5,0.012588893,0.931916667,0
6624,687,0.05,0.018670527,0.827999997,0
45,408,0.14999999,0.639198863,0.815792934,0
821,102,0.56,0.101704273,0.739942963,0
10431,624,0.33206293,0.430596993,0.506584253,0
10431,560,0.7847514,0.371303426,0.2937366,0
4769,408,0.07999998,0.584527663,0.879999975,0
821,408,0.11000002,0.584527663,0.61333333,0
821,468,0.5,0.036833991,0.732481469,0
821,190,0.55,0.067658544,0.990000003,1
2299,741,0.56999993,0.013300879,0.620424689,0
296,728,0.52,0.012588893,0.873266249,0
3783,728,0.21110675,0.009999952,0.78889325,0
2299,374,0.4100001,0.08615162,0.86999997,0
5282,408,0.0756415,0.584527663,0.86,0
4769,408,0.049999997,0.584527663,0.879999975,0
85,410,0.22999993,0.049197459,0.652727311,0
176,144,0.06,0.080170627,0.92,0
821,102,0.5899999,0.101704273,0.739942963,0
6659,588,0.6,0.023636702,0.4,0
85,188,0.18000002,0.047262195,0.68563839,0
176,428,0.29999998,0.039933329,0.730407583,0
45,408,0.07,0.584527663,0.815792934,0
3789,728,0.33255342,0.009999952,0.66744658,0
3790,728,0.3182767,0.009999952,0.6817233,0
2182,354,0.05553032,0.079596808,0.623970069,0
2075,687,0.06,0.018670527,0.718000001,0
2075,189,0.52,0.067658544,0.876666673,0
2299,738,0.367347,0.119345514,0.618789245,0
2299,716,0.37000003,0.037921501,0.640161542,0
176,410,0.19999999,0.049197459,0.64170884,0
10431,559,0.7620515,0.371303426,0.2937366,0
176,375,0.7000003,0.05962512,0.64170884,1
3791,728,0.31113836,0.009999952,0.68886164,0
176,196,0.7,0.125072459,0.730407583,1
10431,656,0.64683783,0.811612462,0.615404252,1
6660,103,0.32570142,0.102873014,0.5868784,0
10431,628,0.7660423,0.490773079,0.506584253,0
85,128,0.049999963,0.090830861,0.76750003,0
176,559,0.57,0.025618815,0.834698348,0
2075,454,0.27999997,0.028412164,0.43,0
3793,728,0.5179488,0.009999952,0.4820512,0
45,373,0.21999992,0.226998167,0.815792934,0
45,373,0.19999996,0.226998167,0.815792934,0
3797,728,0.3662451,0.009999952,0.6337549,0
45,635,0.18,0.021959901,0.814999997,0
45,375,0.6899998,0.060329646,0.815792934,1
8935,375,0.78,0.063231987,0.784999985,1
5122,375,0.78000015,0.067849382,0.82499999,1
59,375,0.59,0.104785655,0.77021359,1
3798,728,0.5179488,0.009999952,0.4820512,0
372,687,0.09,0.019413505,0.831586009,0
45,375,0.6099994,0.158071927,0.815792934,1
176,728,0.48,0.012588893,0.867191457,0
2075,728,0.496,0.013182127,0.794666665,0
3804,728,0.5824872,0.009999952,0.4175128,0
10431,705,0.49136975,0.501540232,0.2937366,0
59,145,0.13,0.080170627,0.88,0
85,103,0.37000012,0.102873014,0.720999999,0
3806,728,0.6182437,0.009999952,0.3817563,0
5282,728,0.49999997,0.013182127,0.931916667,0
6662,687,0.17999999,0.019413505,0.82000001,0
5282,728,0.5,0.013182127,0.931916667,0
296,687,0.099999994,0.019413505,0.826089473,0
45,408,0.04000001,0.584527663,0.815792934,0
796,375,0.7500005,0.204685938,0.8975,1
10260,375,0.75,0.219632739,0.698322572,1
821,102,0.5300001,0.104055185,0.739942963,0
5282,728,0.49999994,0.013803315,0.931916667,0
176,728,0.25999996,0.079415379,0.867191457,0
8935,728,0.34,0.478435874,0.870666673,0
8935,728,0.067999996,0.478435874,0.870666673,0
5282,728,0.055999994,0.478435874,0.931916667,0
2315,507,0.44000003,0.067100963,0.91566643,1
45,375,0.73,0.219632739,0.815792934,1
8987,213,0.42,0.115301826,0.625185193,0
2075,213,0.35000002,0.118477088,0.651021451,0
2315,677,0.09803921,0.247621631,0.74999997,0
9638,213,0.28232917,0.125092348,0.612097498,0
2315,213,0.099999994,0.26404678,0.64163921,0
10025,213,0.089999996,0.337182134,0.624008523,0
3287,728,0.31112704,0.009999952,0.68887296,0
2315,462,0.52,0.188563078,0.813333327,1
2315,188,0.1,0.048307447,0.766666655,0
2075,462,0.55,0.188563078,0.86666666,1
176,728,0.48,0.013182127,0.867191457,0
5282,728,0.5,0.013182127,0.931916667,0
5282,507,0.5,0.067100963,0.915000005,1
20,656,0.59999996,0.019562575,0.814999998,1
5282,677,0.058823537,0.247621631,0.92,0
372,715,0.57,0.012354528,0.767259804,1
2075,213,0.4,0.527879303,0.651021451,0
372,715,0.59000003,0.012354528,0.767259804,1
101,677,0.08644639,0.247621631,0.736557314,0
5282,418,0.18,0.042293034,0.942500003,0
176,213,0.05,0.647173959,0.92,0
10351,213,0.030000001,0.656024603,0.65583332,0
9685,213,0.120000005,0.664996287,0.72090911,0
45,408,0.30000007,0.639198863,0.815792934,0
4769,373,0.22000007,0.226998167,0.879999975,0
2315,460,0.75,0.18428592,0.813333327,1
2075,127,0.07999998,0.293833231,0.754999995,0
5282,728,0.5,0.013182127,0.931916667,0
2299,361,0.62999994,0.065065043,0.599473677,1
59,679,0.25,0.01636554,0.687640115,0
45,670,0.55,0.016680084,0.873041473,0
101,677,0.067733,0.247621631,0.736557314,0
101,677,0.019607844,0.247621631,0.736557314,0
2315,670,0.58,0.016680084,0.802894378,0
2299,693,0.56,0.014677376,0.618789245,0
2299,702,0.049999997,0.024063281,0.616666675,0
2315,485,0.59999746,0.218267857,0.74999997,1
3293,728,0.38078177,0.009999952,0.61921823,0
176,728,0.488,0.013803315,0.867191457,0
2299,347,0.38999996,0.054243712,0.547236845,0
821,103,0.47999996,0.104055185,0.739942963,0
45,408,0.09,0.611252335,0.815792934,0
821,102,0.4999998,0.104055185,0.739942963,0
45,128,0.09,0.148509062,0.654999995,0
201,128,0.047331702,0.260927132,0.56878445,0
3301,728,0.34819543,0.009999952,0.65180457,0
296,408,0.09,0.611252335,0.90000002,0
45,1128,0.07000001,0.451854295,0.89999999,0
2299,507,0.41,0.067100963,0.99,1
6624,408,0.049999997,0.639198863,0.793333319,0
2299,160,0.99002445,0.917335344,0.680849407,1
10431,718,0.34436163,0.339916152,0.572090601,0
2299,460,0.73999995,0.18428592,0.67499998,1
3365,728,0.49484816,0.009999952,0.50515184,0
2299,728,0.48399997,0.013803315,0.764452158,0
3352,728,0.5057852,0.009999952,0.4942148,0
2299,649,0.64,0.021289724,0.616666675,1
10302,469,0.099999994,0.589420167,0.939166667,0
45,408,0.099999994,0.611252335,0.815792934,0
2299,127,0.079847805,0.299251679,0.99,0
85,403,0.34999996,0.036608109,0.590000008,1
2299,643,0.73,0.577719654,0.99,1
10302,1043,0.07,0.031399079,0.89000001,0
3371,728,0.61816233,0.009999952,0.38183767,0
2075,737,0.38999996,0.028415747,0.754999995,0
45,408,0.20000002,0.639198863,0.815792934,0
45,128,0.040000007,0.093035569,0.654999995,0
2299,462,0.57,0.188563078,0.67499998,1
2299,674,0.79,0.025691643,0.693333351,0
10527,1128,0.049999997,0.502308653,0.859666662,0
85,728,0.48000002,0.013803315,0.85050003,0
2111,354,0.09216604,0.081432097,0.634866223,0
45,1128,0.04,0.502308653,0.89999999,0
821,937,0.040000003,0.268176692,0.972500017,0
796,229,0.41000003,0.068036156,0.769869693,0
45,408,0.27000004,0.639198863,0.815792934,0
821,408,0.22,0.639198863,0.61333333,0
2299,224,0.19999997,0.068592446,0.616666675,0
2299,224,0.2,0.068592446,0.616666675,0
45,128,0.040000007,0.093035569,0.654999995,0
3377,728,0.34153333,0.009999952,0.65846667,0
3400,728,0.28284273,0.009999952,0.71715727,0
176,1087,0.7,0.130207745,0.9749979,0
821,434,0.019999998,0.624784207,0.658768657,0
45,410,0.23000002,0.050950707,0.815792934,0
45,372,0.15999995,0.053684705,0.815792934,0
45,372,0.15000004,0.053684705,0.815792934,0
45,670,0.5500001,0.017039487,0.873041473,0
45,128,0.6,0.093035569,0.654999995,0
45,679,0.28,0.016719824,0.89999999,0
10863,1052,0.99,0.316113398,0.244999999,0
10863,1052,0.99,0.327335303,0.244999999,0
821,188,0.2,0.048307447,0.703542907,0
6624,408,0.099999994,0.639198863,0.793333319,0
45,375,0.78000003,0.032370593,0.815792934,1
59,733,0.65,0.010738004,0.687640115,0
6624,226,0.59999996,0.066273939,0.705999993,1
59,226,0.66999996,0.066273939,0.687640115,1
6624,226,0.6,0.066273939,0.705999993,1
4769,408,0.35000002,0.639198863,0.879999975,0
6624,679,0.3,0.016719824,0.705999993,0
10162,1087,0.41999993,0.135216148,0.920000005,0
59,229,0.75,0.068036156,0.687640115,0
45,375,0.77490157,0.032370593,0.815792934,1
5282,408,0.25,0.639198863,0.86,0
45,226,0.6500001,0.066273939,0.89999999,1
5282,226,0.62,0.066273939,0.92,1
45,226,0.64,0.066273939,0.89999999,1
4769,226,0.65000004,0.066273939,0.665287705,1
45,408,0.3,0.639198863,0.815792934,0
45,408,0.25,0.639198863,0.815792934,0
4769,373,0.30000004,0.234271555,0.879999975,0
6624,728,0.59999996,0.014453777,0.67500002,0
45,373,0.28,0.234271555,0.815792934,0
296,764,0.5999999,0.013218933,0.970000001,1
5282,728,0.5,0.014453777,0.931916667,0
45,408,0.26,0.639198863,0.815792934,0
85,624,0.43,0.024494237,0.98000006,0
45,128,0.040000007,0.093035569,0.654999995,0
45,226,0.64,0.066273939,0.89999999,1
2299,445,0.58551645,0.053357641,0.599473677,1
4769,408,0.29000002,0.639198863,0.879999975,0
45,408,0.29999998,0.639198863,0.815792934,0
5282,188,0.20999998,0.048838711,0.920666666,0
10611,1087,0.49000004,0.140417198,0.50999996,0
176,1087,0.44999996,0.140417198,0.9749979,0
45,408,0.19999991,0.639198863,0.815792934,0
2299,705,0.26,0.023810665,0.539999998,0
10203,386,0.019999998,0.651994825,0.33,0
85,103,0.4300001,0.105250942,0.720999999,0
5122,674,0.78000003,0.025691643,0.805999999,0
10162,1087,0.39999998,0.151427164,0.920000005,0
2299,196,0.8,0.199285334,0.680849407,1
2075,728,0.492,0.014453777,0.794666665,0
45,408,0.30000004,0.639198863,0.815792934,0
85,728,0.484,0.014453777,0.85050003,0
45,408,0.33000004,0.639198863,0.815792934,0
10799,1087,0.023866355,0.487919097,0.971573997,0
10162,1087,0.01,0.739021356,0.920000005,0
10431,584,0.7062634,0.208328199,0.400160427,0
10077,944,0.20950009,0.134015461,0.961849998,0
296,102,0.51999986,0.105250942,0.861333335,0
372,719,0.45000002,0.012562842,0.767259804,0
10431,761,0.3003823,0.289059552,0.603100976,0
45,408,0.14999998,0.639198863,0.815792934,0
45,408,0.14000002,0.639198863,0.815792934,0
5282,728,0.50000006,0.014453777,0.931916667,0
85,507,0.4,0.070643598,0.76999998,1
2283,707,0.040000003,0.316108252,0.950000007,0
85,418,0.18,0.042991791,0.98000006,0
296,624,0.17,0.430596993,0.885199163,0
821,408,0.120000005,0.639198863,0.61333333,0
59,719,0.17000002,0.01282614,0.844904209,0
2299,728,0.49199995,0.014453777,0.764452158,0
5282,728,0.50000006,0.014453777,0.931916667,0
85,674,0.74999994,0.026679864,0.98000006,0
296,728,0.49,0.014453777,0.873266249,0
2150,677,0.11207193,0.327331751,0.76275998,0
821,408,0.20000002,0.639198863,0.61333333,0
5282,507,0.36999997,0.068849499,0.915000005,1
2150,707,0.057156682,0.260922265,0.76275998,0
5122,173,0.08,0.073743801,0.736363626,0
176,1101,0.65000004,0.013141048,0.905952383,0
176,1101,0.59999996,0.013141048,0.905952383,0
296,462,0.55,0.195525344,0.77999999,1
2075,728,0.496,0.014453777,0.794666665,0
85,728,0.484,0.014453777,0.85050003,0
5282,728,0.5,0.014453777,0.931916667,0
