,Transportation,Business of Science,Global Change,Physics,Chemistry,Computational Sciences,Information Systems,Agriculture,Biology & Medicine,Engineered Technologies,Mathematics,Energy,Social Sciences,Space Sciences,IEEE Spectrum
5805,0.00019036740909956216,0.41754657,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.41754657,0.00019036740909956216,0.00019036740909956216
5807,0.00019036740909956216,0.59049994,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.59049994,0.00019036740909956216,0.00019036740909956216
5809,0.00019036740909956216,0.6498645,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.6498645,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.40862265,0.00019036740909956216
5810,0.00019036740909956216,0.37264526,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.37264526,0.00019036740909956216,0.00019036740909956216
5811,0.00019036740909956216,0.41754657,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.41754657,0.00019036740909956216,0.00019036740909956216
5812,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.30213395000000004,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216
5815,0.00019036740909956216,0.35355335,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.35355335,0.00019036740909956216,0.00019036740909956216
5816,0.00019036740909956216,0.24999997,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.24999997,0.00019036740909956216,0.00019036740909956216
5818,0.00019036740909956216,0.24999997,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.24999997,0.00019036740909956216,0.00019036740909956216
5819,0.00019036740909956216,0.27699998,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.27699998,0.00019036740909956216,0.00019036740909956216
5821,0.00019036740909956216,0.35355338,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.35355338,0.00019036740909956216,0.00019036740909956216
5824,0.00019036740909956216,0.3287767,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.3287767,0.00019036740909956216,0.00019036740909956216
5825,0.00019036740909956216,0.34100002,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.34100002,0.00019036740909956216,0.00019036740909956216
5831,0.00019036740909956216,0.5749323,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.5749323,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216
5832,0.00019036740909956216,0.35355338,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.35355338,0.00019036740909956216,0.00019036740909956216
5836,0.00019036740909956216,0.3287767,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.3287767,0.00019036740909956216,0.00019036740909956216
5839,0.00019036740909956216,0.45200002,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.45200002,0.00019036740909956216,0.00019036740909956216
5842,0.00019036740909956216,0.49099997,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.49099997,0.00019036740909956216,0.00019036740909956216
5845,0.00019036740909956216,0.4225,0.00019036740909956216,0.16806762,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.2685773,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.4225,0.00019036740909956216,0.00019036740909956216
5847,0.00019036740909956216,0.502,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.502,0.00019036740909956216,0.00019036740909956216
5849,0.00019036740909956216,0.37800002,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.37800002,0.00019036740909956216,0.00019036740909956216
5853,0.00019036740909956216,0.5340166,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.5340166,0.00019036740909956216,0.00019036740909956216
5855,0.00019036740909956216,0.37760675,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.37760675,0.00019036740909956216,0.00019036740909956216
5858,0.00019036740909956216,0.46580338,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.46580338,0.00019036740909956216,0.00019036740909956216
5860,0.00019036740909956216,0.46580338,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.46580338,0.00019036740909956216,0.00019036740909956216
5862,0.00019036740909956216,0.527,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.527,0.00019036740909956216,0.00019036740909956216
5864,0.00019036740909956216,0.8869669,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.8869669,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216
5865,0.00019036740909956216,0.37264526,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.37264526,0.00019036740909956216,0.00019036740909956216
5867,0.00019036740909956216,0.41332263,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.41332263,0.00019036740909956216,0.00019036740909956216
5869,0.00019036740909956216,0.77471584,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.77471584,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216
5870,0.00019036740909956216,0.3836613,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.3836613,0.00019036740909956216,0.00019036740909956216
5872,0.00019036740909956216,0.46883067,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.46883067,0.00019036740909956216,0.00019036740909956216
5873,0.00019036740909956216,0.84070003,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.84070003,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216
5874,0.00019036740909956216,0.6244066,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.6244066,0.00019036740909956216,0.00019036740909956216
5875,0.00019036740909956216,0.5892033,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.5892033,0.00019036740909956216,0.00019036740909956216
5876,0.00019036740909956216,0.59660167,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.59660167,0.00019036740909956216,0.00019036740909956216
5877,0.00019036740909956216,0.59660167,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.78693366,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.59660167,0.00019036740909956216,0.00019036740909956216
5878,0.00019036740909956216,0.52530086,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.52530086,0.00019036740909956216,0.00019036740909956216
5880,0.00019036740909956216,0.4896504,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.4896504,0.00019036740909956216,0.00019036740909956216
5882,0.00019036740909956216,0.59660167,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.59660167,0.00019036740909956216,0.00019036740909956216
5883,0.00019036740909956216,0.71475434,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.71475434,0.00019036740909956216,0.00019036740909956216
5886,0.00019036740909956216,0.69348335,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.69348335,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216
5887,0.00019036740909956216,0.71475434,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.71475434,0.00019036740909956216,0.00019036740909956216
5888,0.00019036740909956216,0.5343771,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.5343771,0.00019036740909956216,0.00019036740909956216
5889,0.00019036740909956216,0.5191886,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.5191886,0.00019036740909956216,0.00019036740909956216
5890,0.00019036740909956216,0.37786168,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.37786168,0.00019036740909956216,0.00019036740909956216
5891,0.00019036740909956216,0.5941886,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.5941886,0.00019036740909956216,0.00019036740909956216
5892,0.00019036740909956216,0.43659428,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.43659428,0.00019036740909956216,0.00019036740909956216
5893,0.00019036740909956216,0.43659428,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.43659428,0.00019036740909956216,0.00019036740909956216
5895,0.00019036740909956216,0.42029715,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.42029715,0.00019036740909956216,0.00019036740909956216
5896,0.00019036740909956216,0.42029715,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.42029715,0.00019036740909956216,0.00019036740909956216
5897,0.00019036740909956216,0.46214858,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.46214858,0.00019036740909956216,0.00019036740909956216
5900,0.00019036740909956216,0.77174175,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.77174175,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216
5901,0.00019036740909956216,0.46214858,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.46214858,0.00019036740909956216,0.00019036740909956216
5902,0.00019036740909956216,0.4330743,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.4330743,0.00019036740909956216,0.00019036740909956216
5903,0.00019036740909956216,0.4330743,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.4330743,0.00019036740909956216,0.00019036740909956216
5904,0.00019036740909956216,0.452,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.452,0.00019036740909956216,0.00019036740909956216
5908,0.00019036740909956216,0.502,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.502,0.00019036740909956216,0.00019036740909956216
5909,0.00019036740909956216,0.503,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.503,0.00019036740909956216,0.00019036740909956216
5910,0.00019036740909956216,0.4535,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.4535,0.00019036740909956216,0.00019036740909956216
5911,0.00019036740909956216,0.8854746,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.8854746,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216
5912,0.00019036740909956216,0.5,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.5,0.00019036740909956216,0.00019036740909956216
5913,0.00019036740909956216,0.427,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.427,0.00019036740909956216,0.00019036740909956216
5914,0.00019036740909956216,0.41549996,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.41549996,0.00019036740909956216,0.00019036740909956216
5915,0.00019036740909956216,0.48475,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.48475,0.00019036740909956216,0.00019036740909956216
5918,0.00019036740909956216,0.48475,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.48475,0.00019036740909956216,0.00019036740909956216
5919,0.00019036740909956216,0.519375,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.519375,0.00019036740909956216,0.00019036740909956216
5920,0.00019036740909956216,0.44437504,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.44437504,0.00019036740909956216,0.00019036740909956216
5922,0.00019036740909956216,0.36725357,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.36725357,0.00019036740909956216,0.00019036740909956216
5923,0.00019036740909956216,0.46062675,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.46062675,0.00019036740909956216,0.00019036740909956216
5925,0.00019036740909956216,0.3573134,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.3573134,0.00019036740909956216,0.00019036740909956216
5926,0.00019036740909956216,0.43231338,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.43231338,0.00019036740909956216,0.00019036740909956216
5927,0.00019036740909956216,0.3056567,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.3056567,0.00019036740909956216,0.00019036740909956216
5929,0.00019036740909956216,0.27982834,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.27982834,0.00019036740909956216,0.00019036740909956216
5930,0.00019036740909956216,0.3548284,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.3548284,0.00019036740909956216,0.00019036740909956216
5931,0.00019036740909956216,0.29191417,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.29191417,0.00019036740909956216,0.00019036740909956216
5933,0.00019036740909956216,0.527,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.527,0.00019036740909956216,0.00019036740909956216
5934,0.00019036740909956216,0.527,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.527,0.00019036740909956216,0.00019036740909956216
5935,0.00019036740909956216,0.46332264,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.46332264,0.00019036740909956216,0.00019036740909956216
5937,0.00019036740909956216,0.5086613,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.5086613,0.00019036740909956216,0.00019036740909956216
5938,0.00019036740909956216,0.38133064,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.38133064,0.00019036740909956216,0.00019036740909956216
5945,0.00019036740909956216,0.527,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.527,0.00019036740909956216,0.00019036740909956216
5947,0.00019036740909956216,0.36700004,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.36700004,0.00019036740909956216,0.00019036740909956216
5948,0.00019036740909956216,0.31050003,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.31050003,0.00019036740909956216,0.00019036740909956216
5949,0.00019036740909956216,0.79273736,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.79273736,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216
5951,0.00019036740909956216,0.502,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.80358493,0.502,0.00019036740909956216,0.00019036740909956216
5952,0.00019036740909956216,0.453,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.453,0.00019036740909956216,0.00019036740909956216
5953,0.00019036740909956216,0.35350004,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.35350004,0.00019036740909956216,0.00019036740909956216
5956,0.00019036740909956216,0.627,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.627,0.00019036740909956216,0.00019036740909956216
5959,0.00019036740909956216,0.44335595,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.44335595,0.00019036740909956216,0.00019036740909956216
5960,0.00019036740909956216,0.627,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.627,0.00019036740909956216,0.00019036740909956216
5964,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.35000002,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216
5966,0.00019036740909956216,0.55975,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.55975,0.00019036740909956216,0.00019036740909956216
5968,0.00019036740909956216,0.49050003,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.49050003,0.00019036740909956216,0.00019036740909956216
5971,0.00019036740909956216,0.60975,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.60975,0.00019036740909956216,0.00019036740909956216
5973,0.00019036740909956216,0.8515076,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.8515076,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216,0.00019036740909956216
